0,200,200,0,NaN,199.54,140.24,120.51,104.6,121.5,143.5,181.5,199.5,NaN,1.206,0.5,20.5,24.802,18.097,18.241,NaN,199.51,194.82,192.96,199.5,NaN,94.287,82.5,69.61,47.5,42.801,41.042,94.321,94.283,101.08,NaN,199.5,195.5,187.33,199.54
0,0,200,200,NaN,0.5,0.5,15.5,45.5,55.275,60.336,47.165,73.687,NaN,98.5,172.77,162.87,153.5,132.5,112.5,NaN,106.5,115.5,123.5,145.14,NaN,147.5,149.86,162.5,174.86,183.5,199.5,199.5,172.5,155.5,NaN,166.5,187.31,199.5,199.5
