0,200,200,0,NaN,8.2007,0.46,0.46,119.78,124.74,116.5,98.5,52.5,37.798,5.4528,17.18,9.5,21.371,NaN,199.54,47.376,29.828,44.603,41.376,110.39,121.81,150.62,174.5,174.5,159.96,199.54
0,0,200,200,NaN,0.5,0.5,199.5,199.5,154.5,132.44,125.44,132.47,101.5,83.5,54.5,29.161,12.5,NaN,0.5,0.5,11.5,30.5,61.5,69.5,99.5,112.5,139.68,182.5,199.5,199.5
