0.0,0.0,150.0,150.0,NaN,0.375,0.375,149.625,149.625,115.875,99.33,94.08,99.3525,76.125,62.625,40.875,21.87075,9.375,NaN,0.375,0.375,8.625,22.875,46.125,52.125,74.625,84.375,104.76,136.875,149.625,149.625
100.0,0.0,0.0,100.0,NaN,95.89965,99.77,99.77,40.11,37.63,41.75,50.75,73.75,81.101,97.2736,91.41,95.25,89.3145,NaN,0.230000000000004,76.312,85.086,77.6985,79.312,44.805,39.095,24.69,12.75,12.75,20.019999999999996,0.230000000000004
