0,200,200,0,NaN,99.77,70.12,60.255,52.3,60.75,71.75,90.75,99.75,NaN,0.603,0.25,10.25,12.401,9.0485,9.1205,NaN,99.755,97.41,96.48,99.75,NaN,47.1435,41.25,34.805,23.75,21.4005,20.521,47.1605,47.1415,50.54,NaN,99.75,97.75,93.665,99.77
0,0,200,200,NaN,0.25,0.25,7.75,22.75,27.6375,30.168,23.5825,36.8435,NaN,49.25,86.385,81.435,76.75,66.25,56.25,NaN,53.25,57.75,61.75,72.57,NaN,73.75,74.93,81.25,87.43,91.75,99.75,99.75,86.25,77.75,NaN,83.25,93.655,99.75,99.75
