index,x,y,orientation
0,149.9999994263028,180.00000077441854,1.568666575475332e-07
1,150.00001684423896,179.99999965348593,1.080104221601001e-06
2,150.00008913353378,179.99999735245052,3.807747997664398e-06
3,150.00019198959436,179.99999471134566,8.849732628346606e-06
4,150.00024429529128,179.99999184233656,1.6659119661670283e-05
5,150.00024599539722,179.99998985164666,2.2448173282772675e-05
6,150.00019870819875,179.99998692490266,3.069385012548153e-05
7,150.0001462206987,179.99998793947603,3.460836296361384e-05
8,150.00011216793493,179.999988802307,3.873718240398834e-05
9,150.0001359204788,179.99998817982495,4.258789690954549e-05
10,150.00018031973468,179.99998807243423,4.5780545086818414e-05
11,150.0002189409238,179.99998997974325,4.93649466745992e-05
12,150.00023113862923,179.99999060210925,5.380229165124331e-05
13,150.00021680917192,179.99999037234517,5.859091693447416e-05
14,150.00019025297075,179.99999504462687,6.191496369836046e-05
15,150.00018839179,179.99999983128737,6.578846097752124e-05
16,150.00021055890744,180.00000097334313,6.866567980736857e-05
17,150.00022648640865,179.99999987590175,7.449154508901574e-05
18,150.0002190782051,179.99999939285502,8.053613226668734e-05
19,150.00022036637623,179.99999991001323,8.411040705768334e-05
20,150.00022837816368,180.00000023148357,8.759225622931498e-05
21,150.00023686884975,180.00000002239796,9.127814527867116e-05
22,150.00024071800632,179.99999983012694,9.51011581408224e-05
23,150.00024214002036,179.99999968902029,9.8931825528934e-05
24,150.00024445714482,179.99999981204502,0.0001026148928803
25,150.000249203758,179.99999996186995,0.0001062424601053
26,150.00025691904654,180.00000011204696,0.0001117768168638
27,150.00026082011797,179.99999977132293,0.0001155882521729
28,150.00026401179505,179.99999951936223,0.0001193989329074
29,150.00026773585137,179.99999982207353,0.0001230808247866
30,150.00027206667468,180.0000000650051,0.0001267588737271
31,150.00027628677918,179.99999984913518,0.0001305341500732
32,150.00028036473068,179.99999957951405,0.0001343335952528
33,150.0002860650561,179.99999984872795,0.0001398579150164
34,150.0002902296037,180.00000003187918,0.0001435595138378
35,150.00029618410022,179.999999861082,0.0001491924407574
36,150.000302181911,179.99999966998203,0.0001548417558474
37,150.0003063101833,179.99999974898674,0.0001585609703884
38,150.00031020681618,179.99999983112997,0.0001622729574853
39,150.00031429432278,179.9999999394846,0.0001659825914227
40,150.0003181272254,179.99999994379124,0.0001697082456208
41,150.00032224412874,179.99999993796516,0.0001734405459583
42,150.00032620541558,179.99999986244129,0.0001771865570925
43,150.0003302836731,179.9999998523677,0.0001809214504167
44,150.00033421943826,179.99999985235527,0.0001846497329565
45,150.00033835332667,179.99999987403066,0.0001883795933405
46,150.00034422839838,179.99999985698753,0.0001939831701763
47,150.0003502275702,179.9999998676998,0.0001995769237379
48,150.00035631955097,179.999999934023,0.0002051556020347
49,150.0003623589461,179.99999989145493,0.0002107638470117
50,150.00036624876097,179.99999994643508,0.0002144788285097
51,150.0003703385411,180.00000004571885,0.0002181884670286
52,150.00037436456896,179.999999974476,0.0002219282294655
53,150.00037841984226,179.9999999260143,0.0002256698975118
54,150.0003822932941,179.9999999299934,0.0002294025875336
55,150.00038423100148,179.99999989058398,0.0002312763946959
56,150.00038838885027,179.9999999125854,0.000235005356756
57,150.000392228136,179.99999988238628,0.0002387430917003
58,150.00039890472476,179.9999957015273,-0.0006344174923782
59,150.0004447970352,179.99998647676378,-0.0107312500317549
60,150.00055696552874,179.99999820829075,-0.0351079095684615
61,150.0007885207906,180.00000603512646,-0.0758489037905883
62,150.00102390284266,180.00000651628525,-0.117355016831356
63,150.00118089236122,180.00000231491094,-0.1452711815312592
64,150.00133664445062,179.9999955980215,-0.1733144028148892
65,150.00149141301642,179.99998687740882,-0.2014532391632282
66,150.0016435131143,179.99997599992813,-0.2296694875058736
67,150.00179362723662,179.999961573635,-0.2579531249684517
68,150.00194073509644,179.99994427503086,-0.2862984944043364
69,150.00201322642587,179.99993471541464,-0.3004933389701609
70,150.00208540279692,179.99992460484728,-0.3147024892614909
71,150.0021568461296,179.99991421521736,-0.3289255141803131
72,150.00229612915237,179.9998919564565,-0.35741120727756
73,150.00243278227046,179.99986616225354,-0.3859460431109037
74,150.00256523103832,179.99983769629094,-0.4145247249308979
75,150.00275799565264,179.9997910948431,-0.4574596720529259
76,150.002881492315,179.99975711669114,-0.4861142513844604
77,150.00300178558408,179.99972009155124,-0.5147809791882294
78,150.0031175688208,179.9996808019268,-0.5434471296712176
79,150.00323044505646,179.99963879117365,-0.5720985679529383
80,150.0033389422126,179.99959454130618,-0.6007198938012044
81,150.00339187830295,179.9995711065849,-0.6150141517359269
82,150.00349511075487,179.99952229874387,-0.6435593638820717
83,150.003594226782,179.9994712988738,-0.6720326825264568
84,150.0037369128484,179.9993890713476,-0.7145706318791295
85,150.00378258467757,179.9993604281774,-0.7286957857900704
86,150.00382742745597,179.99933083004925,-0.7427905262587493
87,150.0039147254413,179.99926927736422,-0.7708814308735792
88,150.0040389419375,179.99917223833762,-0.8127462957748621
89,150.00411828311508,179.99910326143868,-0.8404585514240233
90,150.004193952547,179.99903195326263,-0.8680023086390014
91,150.00426720064573,179.99895696553415,-0.8953715713988173
92,150.00433698278445,179.99887961336066,-0.9225630708205488
93,150.00440443061927,179.99879867979075,-0.9495764580195298
94,150.00446907946036,179.99871486280287,-0.9764141685780404
95,150.00453095444863,179.99862764807978,-1.0030814861470134
96,150.00456108790087,179.99858305309488,-1.0163536682409662
97,150.00461911643632,179.99849174721334,-1.042781313937691
