index,x,y,orientation
0,159.9999994263028,190.00000077441857,1.568666575475332e-07
1,160.00001684423896,189.99999965348596,1.080104221601001e-06
2,160.00005941794095,189.99999820785712,2.696076549674432e-06
3,160.0001242914661,189.9999964177828,5.138366325491714e-06
4,160.00016128871297,189.99999559367697,6.785494085275732e-06
5,160.00019198959436,189.9999947113457,8.849732628346606e-06
6,160.00021605340888,189.99999378591968,1.1238382819092354e-05
7,160.00024429529128,189.99999184233656,1.6659119661670283e-05
8,160.00024599539722,189.99998985164663,2.2448173282772675e-05
9,160.00022111995258,189.99998788423568,2.808128026000253e-05
10,160.00017129259268,189.99998672028596,3.2931065785026054e-05
11,160.0001462206987,189.999987939476,3.460836296361384e-05
12,160.00013060711598,189.9999757399399,-0.0040832334271287
13,160.00019723308895,189.99996962536196,-0.0219725337527059
14,160.00036199773746,189.99998376500105,-0.048730827356505
15,160.00055896707357,189.9999843912438,-0.0760233570626009
16,160.00075278382232,189.9999865652912,-0.1036539950400219
17,160.0009206271531,189.9999875713943,-0.1315024870297907
18,160.00099446265148,189.99998755375188,-0.1454847729429989
19,160.00112121776294,189.99998771548752,-0.1735355922338878
20,160.00124977571372,189.99998683521252,-0.2016762464695423
21,160.0013239143221,189.9999816877715,-0.2157761624792401
22,160.0014040271414,189.99997476606208,-0.2298935233109407
23,160.0014867321893,189.99996642048305,-0.2440273185785599
24,160.0016519107828,189.99994704006903,-0.2723422122103164
25,160.0018004174265,189.99992821328385,-0.3007169856346713
26,160.00193287475838,189.99991024205096,-0.3291481978539393
27,160.00199900198876,189.99990033084396,-0.3433842537593685
28,160.00206608139442,189.99988982142756,-0.3576333622436853
29,160.0021351548129,189.99987820447,-0.371895072431515
30,160.00227399484103,189.99985003865032,-0.4004529714973338
31,160.00240844898323,189.99981766943824,-0.4290510003917872
32,160.00253499251355,189.9997850428819,-0.4576818245464791
33,160.00265699540853,189.99975265422168,-0.4863364121985814
34,160.00271656300876,189.9997357742658,-0.5006691074349634
35,160.0027755523087,189.99971773805947,-0.5150032656336969
36,160.0028342025618,189.9996983858003,-0.5293372160241537
37,160.0028924012222,189.99967760607032,-0.5436692138637396
38,160.00300586785124,189.99963409300165,-0.572320213292601
39,160.0030607224024,189.9996118509328,-0.5866353986927477
40,160.0031148306592,189.99958921828764,-0.6009410434329415
41,160.003219313854,189.99954286444537,-0.6295153190193505
42,160.00331999967293,189.99949365892724,-0.6580262134664887
43,160.0034177872084,189.99944062907232,-0.686456407952089
44,160.00351179290934,189.99938499491847,-0.7147890813964861
45,160.0036027521573,189.9993261972228,-0.7430079924707949
46,160.00368963104947,189.99926519610128,-0.7710978680595234
47,160.00377346244434,189.99920091703024,-0.7990449139698099
48,160.0038538640835,189.99913405228332,-0.8268371406294196
49,160.00389297886937,189.9990995405728,-0.840672091249245
50,160.00396922718824,189.999027489321,-0.8682146192177106
51,160.0040419017354,189.9989530364208,-0.8955826173281434
52,160.00411204620025,189.99887511785852,-0.9227728898728113
53,160.00417906231573,189.99879451345643,-0.9497850083854148
54,160.00424370327974,189.9987104134321,-0.9766215423427358
55,160.00427520305914,189.99866730304703,-0.9899755258866374
56,160.0043357809636,189.99857898621147,-1.0165594823651372
57,160.0043938703938,189.9984870588177,-1.0429860955113772
58,160.0044495733047,189.99839263074497,-1.069267157083043
59,160.00450327404906,189.9982943913302,-1.0954164889560558
60,160.00455452458377,189.99819357234148,-1.1214497513910922
61,160.00457903020074,189.9981415758911,-1.1344280863404153
62,160.0046034286476,189.99808890000804,-1.1473838954986213
63,160.00465026348184,189.99798143722512,-1.1732375889709885
64,160.00469468728414,189.99787077733777,-1.199030457232224
65,160.0047383552284,189.99775672964824,-1.2247829326243675
66,160.0047777451174,189.9976388915656,-1.2505163826662768
67,160.0048170933522,189.99751771203609,-1.2762530583030371
68,160.00485360746913,189.99739292300248,-1.3020152757309007
69,160.00488784239064,189.997264351477,-1.3278262662863534
70,160.0049194153926,189.9971316677471,-1.3537093067354242
71,160.0049490184369,189.99699588267808,-1.3796878306592957
72,160.00497624352963,189.9968566801072,-1.405784786541886
73,160.00500077793458,189.9967132578963,-1.432022811640196
74,160.00501206028218,189.9966405485756,-1.4452017293523824
75,160.0050226212049,189.99656709098497,-1.458424238156216
76,160.00503283866863,189.99649262683525,-1.471693048595221
