0.0,0.0,600.0,600.0,,1.5,1.5,46.5,136.5,165.825,181.00799999999998,141.495,221.06099999999998,,295.5,518.3100000000001,488.61,460.5,397.5,337.5,,319.5,346.5,370.5,435.41999999999996,,442.5,449.58000000000004,487.5,524.58,550.5,598.5,598.5,517.5,466.5,,499.5,561.9300000000001,598.5,598.5
400.0,0.0,0.0,400.0,,0.9200000000000159,119.51999999999998,158.98,190.8,157.0,113.0,37.0,1.0,,397.588,399.0,359.0,350.396,363.806,363.51800000000003,,0.9800000000000182,10.360000000000014,14.079999999999984,1.0,,211.426,235.0,260.78,305.0,314.398,317.916,211.358,211.434,197.84,,1.0,9.0,25.339999999999975,0.9200000000000159
