-200.0,200.0,200.0,-200.0,,-183.59859999999998,-199.07999999999998,-199.07999999999998,39.56,49.47999999999999,33.0,-3.0,-95.0,-124.404,-189.0944,-165.64,-181.0,-157.25799999999998,,199.07999999999998,-105.24799999999999,-140.344,-110.79399999999998,-117.24799999999999,20.78,43.620000000000005,101.24000000000001,149.0,149.0,119.92000000000002,199.07999999999998
-300.0,-300.0,300.0,300.0,,-298.5,-298.5,298.5,298.5,163.5,97.32,76.32,97.41000000000003,4.5,-49.5,-136.5,-212.517,-262.5,,-298.5,-298.5,-265.5,-208.5,-115.5,-91.5,-1.5,37.5,119.04000000000002,247.5,298.5,298.5
