index,x,y
0,100.0,200.0
1,72.22222222222224,152.22222222222223
2,44.44444444444446,104.44444444444446
3,16.666666666666686,56.66666666666663
4,-11.111111111111114,8.888888888888914
5,-38.888888888888886,-38.888888888888914
6,-66.66666666666669,-86.66666666666671
7,-94.44444444444446,-134.44444444444446
8,-122.22222222222223,-182.22222222222223
9,-150.0,-230.0
