index,x,y,orientation
0,-4.80727523269357e-07,1.0057566121502433e-07,0.7900001364845223
1,5.799381969896877e-06,5.641729476660032e-06,0.7900008920222159
2,2.1143318446507208e-05,2.0106914295338543e-05,0.7900022348442776
3,4.4477703599546154e-05,4.2392944545002065e-05,0.7900043550010672
4,6.93757513769768e-05,6.632967464231998e-05,0.7900076970537888
5,8.519267892691114e-05,8.09606207455143e-05,0.7900123491092063
6,9.171719622541919e-05,8.614877597807776e-05,0.7900177272337842
7,8.890707926620561e-05,8.191010317083988e-05,0.7900233001503078
8,0.0022774699208030604,0.0022896897780315924,0.7900203982731827
9,0.007648410884808511,0.007709544990877476,0.7899946570237819
10,0.011550077615645743,0.011646539889562985,0.7899836102232302
11,0.02184026310068136,0.02203014750738307,0.7899612113187784
12,0.03472998610977978,0.035042941642319796,0.7908818101623426
13,0.04866283823659872,0.04919331780957608,0.7977590439500921
14,0.06281122573100643,0.06387566986795178,0.8139298101352966
15,0.0767019637087697,0.07880720899189747,0.8320027346777927
16,0.09031101103804177,0.09397988749743372,0.8504550564635899
17,0.103627727093826,0.10939152286521582,0.8691517812437293
18,0.11664469714721429,0.12503907324183128,0.8880017035026148
19,0.13559870256603856,0.14896035650131417,0.9164843490957517
20,0.14785946103121148,0.16521702239541192,0.9355410842730422
21,0.1598184307273524,0.1817122674968824,0.9545997399594586
22,0.17716582174940038,0.20688059993420874,0.9831616834580693
23,0.18832354152830824,0.22391669631097458,1.002168880309638
24,0.19914975574980234,0.24115470533925726,1.0211608659659854
25,0.2147767102824032,0.2673957905765521,1.0496263295346886
26,0.22478140551708994,0.28513774327269786,1.0685551691760138
27,0.23444782067205272,0.30306380747738665,1.0874423620950575
28,0.24377405744932767,0.3211641768524768,1.106297027593827
29,0.2571198904661633,0.34863398244933047,1.1345227078530546
30,0.26968578018590245,0.3764727477071441,1.162672096324986
31,0.28146765753932595,0.4046506880103899,1.1907601796591447
32,0.29245147253583553,0.4331455785502852,1.2187881014787256
33,0.29932837371267274,0.45230735778372655,1.2374487232653606
34,0.3058512699849869,0.4715922265500669,1.2560955405758885
35,0.31201034285433765,0.49099541961509113,1.27473051431333
36,0.3205671038525842,0.5203058431727009,1.3026657833303872
37,0.32581772324175184,0.5399721574273465,1.3212916924306128
38,0.330701384779041,0.5597321356502296,1.3399199450663184
39,0.3352147727030408,0.5795795674306834,1.35855280522973
40,0.3412892065771903,0.6094981369015848,1.386524604454997
41,0.3448731717925349,0.6295320941346936,1.4051958313438904
42,0.3480830872298114,0.649628038563073,1.4238904741807457
43,0.35091538521173526,0.6697802955091277,1.4426136268103629
44,0.3544542544988771,0.7000980974217725,1.4707655231000312
45,0.35713797497588856,0.7305018121601543,1.499015776215818
46,0.35895949368860686,0.7609677463253383,1.5273794337270674
47,0.35991353599440046,0.791471530265764,1.5558733552806143
48,0.3600663788759549,0.8118163534349259,1.5749507103129101
49,0.35982977570246116,0.8321601959212873,1.5940982400833617
50,0.3592031332233297,0.8524951982044788,1.6133209921363794
51,0.35818405513058243,0.8728141938409398,1.6326237432262833
52,0.35677243093683414,0.8931093364714567,1.6520114220871696
53,0.35391518629800905,0.9234905089093767,1.6812615000928943
54,0.3515160574155581,0.9436916943540642,1.7008797250329442
55,0.34871929985854383,0.9638412527471504,1.7205956986284723
56,0.34377796913600145,0.9939516762350834,1.750358790503867
57,0.3379383340481361,1.0239014565706728,1.7803545448778957
58,0.3335453312308669,1.0437646166252792,1.800482748055923
59,0.3287523873214662,1.063535127507986,1.820716398379198
60,0.3235582591124986,1.0832047836569023,1.8410557375419876
61,0.31796433900018395,1.1027647745707758,1.861500431272691
62,0.31196955705868246,1.1222060968120096,1.8820471615160497
63,0.3055757198659003,1.1415196863287376,1.902691967980824
64,0.29878324766937187,1.1606969184285227,1.9234310589501122
65,0.2878495321817089,1.1891876438934432,1.9547088544393538
66,0.28006605360950837,1.2079851699700104,1.9756650329171588
67,0.27188864393054624,1.2266158101908424,1.9966957431912407
68,0.258890251581277,1.2542305409603158,2.028362415222374
69,0.24502029827493818,1.28142092798166,2.060144471820521
